1588220401,43.25,38.937,35.437,38.937,53.312
1588221001,43.937,40.062,36.75,41.312,56.687
1588221601,45.375,41.5,37.937,42.937,60.687
1588222202,46.687,42.812,39.125,44.375,58.875
1588222801,47.75,43.375,39.937,45.125,51.312
1588223401,47.937,43.375,40.125,44.375,47.125
1588224001,48.0,43.187,40.125,43.375,45.75
1588224602,48.687,43.062,40.125,42.687,44.062
1588225201,48.562,43.0,40.187,42.25,40.5
1588225801,48.187,42.875,40.125,41.687,39.625
1588226401,47.937,42.75,40.0,41.125,39.437
1588227002,47.75,42.625,39.937,40.687,39.437
1588227602,48.437,43.312,40.062,42.562,39.25
1588228201,48.75,43.0,40.187,42.687,32.625
1588228801,48.75,42.687,40.125,41.375,29.5
1588229401,48.625,42.375,39.687,35.375,23.937
1588230002,48.5,42.125,39.375,33.875,22.25
1588230601,48.625,41.937,38.875,31.187,21.687
1588231201,48.25,41.625,37.812,28.5,21.0
1588231801,48.312,41.437,36.875,27.312,20.562
1588232401,47.812,41.25,35.812,26.375,20.187
1588233002,47.312,41.062,35.375,26.0,20.0
1588233602,46.937,40.937,35.062,25.75,19.875
1588234201,46.687,40.75,34.812,25.562,19.812
1588234801,46.5,40.625,34.562,25.437,19.75
1588235401,46.312,40.5,34.312,25.25,19.687
1588236001,46.125,40.375,34.125,25.125,19.687
1588236601,46.062,40.187,33.937,25.125,19.625
1588237201,45.937,40.062,33.75,24.937,19.625
1588237801,45.812,40.062,33.75,24.812,19.625
1588238401,45.562,39.812,33.437,24.75,19.625
1588239002,45.5,39.687,33.312,24.75,19.625
1588239601,45.312,39.562,33.187,24.687,19.625
1588240201,45.187,39.5,33.062,24.625,19.625
1588240801,45.062,39.375,32.937,24.562,19.625
1588241402,46.0,39.437,32.375,24.25,19.625
1588242002,45.75,39.25,31.5,23.875,19.562
1588242601,45.75,39.062,31.25,23.75,19.437
1588243201,45.0,38.875,31.062,23.687,19.375
1588243801,44.625,38.687,30.937,23.625,19.312
1588244402,45.125,38.625,30.687,23.562,19.312
1588245001,45.187,38.5,30.312,23.375,19.312
1588245601,44.75,38.312,30.125,23.25,19.312
1588246201,44.375,38.125,30.0,23.25,19.312
1588246802,44.125,38.062,29.937,23.25,19.312
1588247402,44.75,35.562,26.687,22.187,19.062
1588248002,43.25,34.125,24.812,21.562,18.312
1588248601,42.25,32.062,23.687,21.125,17.937
1588249201,40.937,31.312,23.125,20.875,17.75
1588249802,40.187,30.937,22.875,20.75,17.625
1588250402,39.5,30.625,22.687,20.625,17.625
1588251001,38.812,30.5,22.625,20.562,17.562
1588251601,38.25,30.312,22.562,20.5,17.562
1588252201,37.75,30.25,22.5,20.437,17.5
1588252802,37.375,30.125,22.437,20.437,17.5
